Mod:Item:MetaData, Localized Name
extendedcrafting:storage:3, 晶素块
extendedcrafting:storage:4, 终极块
extendedcrafting:storage:5, 末影块
extendedcrafting:storage:6, 末影之星块
extendedcrafting:storage:7, 增强末影之星块
extendedcrafting:frame, 黑铁框架
extendedcrafting:lamp:0, 黑铁灯
extendedcrafting:lamp:1, 黑铁灯
extendedcrafting:trimmed:0, 黑铁块
extendedcrafting:trimmed:1, 黑铁块
extendedcrafting:trimmed:2, 黑铁块
extendedcrafting:trimmed:3, 黑铁块
extendedcrafting:trimmed:4, 黑铁块
extendedcrafting:trimmed:5, 黑铁块
extendedcrafting:crafting_table, 工作台
extendedcrafting:pedestal, 基座
extendedcrafting:crafting_core, 合成核心
extendedcrafting:interface, 自动化接口
extendedcrafting:table_basic, 基础工作台
extendedcrafting:table_advanced, 高级工作台
extendedcrafting:table_elite, 精英工作台
extendedcrafting:table_ultimate, 终极工作台
extendedcrafting:compressor, 量子压缩机
extendedcrafting:ender_alternator, 末影发电机
extendedcrafting:ender_crafter, 末影工作台
extendedcrafting:guide, 合成拓展指南
extendedcrafting:material:0, 黑铁锭
extendedcrafting:material:1, 黑铁粒
extendedcrafting:material:2, 黑铁板
extendedcrafting:material:3, 黑铁杆
extendedcrafting:material:7, 流明精华
extendedcrafting:material:8, 基础合成催化剂
extendedcrafting:material:9, 高级合成催化剂
extendedcrafting:material:10, 精英合成催化剂
extendedcrafting:material:11, 终极合成催化剂
extendedcrafting:material:12, 晶素合成催化剂
extendedcrafting:material:13, 终极催化剂
extendedcrafting:material:14, 基础合成组件
extendedcrafting:material:15, 高级合成组件
extendedcrafting:material:16, 精英合成组件
extendedcrafting:material:17, 终极合成组件
extendedcrafting:material:18, 晶素合成组件
extendedcrafting:material:19, 终极组件
extendedcrafting:material:24, 晶素锭
extendedcrafting:material:25, 晶素粒
extendedcrafting:material:32, 终极锭
extendedcrafting:material:33, 终极粒
extendedcrafting:material:36, 末影锭
extendedcrafting:material:37, 末影粒
extendedcrafting:material:40, 末影之星
extendedcrafting:material:41, 末影之星粒
extendedcrafting:material:48, 增强末影锭
extendedcrafting:material:49, 增强末影粒
extendedcrafting:material:128, 钻石粒
extendedcrafting:material:129, 绿宝石粒
extendedcrafting:material:140, 下界之星粒
extendedcrafting:handheld_table, 手持工作台
extendedcrafting:recipe_maker:0, 配方制作器
extendedcrafting:singularity:0, Coal 奇点
extendedcrafting:singularity:1, Iron 奇点
extendedcrafting:singularity:2, Lapis Lazuli 奇点
extendedcrafting:singularity:3, Redstone 奇点
extendedcrafting:singularity:4, Glowstone 奇点
extendedcrafting:singularity:5, Gold 奇点
extendedcrafting:singularity:6, Diamond 奇点
extendedcrafting:singularity:7, Emerald 奇点
extendedcrafting:singularity:16, Aluminum 奇点
extendedcrafting:singularity:17, Copper 奇点
extendedcrafting:singularity:18, Tin 奇点
extendedcrafting:singularity:19, Bronze 奇点
extendedcrafting:singularity:20, Zinc 奇点
extendedcrafting:singularity:21, Brass 奇点
extendedcrafting:singularity:22, Silver 奇点
extendedcrafting:singularity:23, Lead 奇点
extendedcrafting:singularity:24, Steel 奇点
extendedcrafting:singularity:25, Nickel 奇点
extendedcrafting:singularity:26, Constantan 奇点
extendedcrafting:singularity:27, Electrum 奇点
extendedcrafting:singularity:28, Invar 奇点
extendedcrafting:singularity:29, Mithril 奇点
extendedcrafting:singularity:30, Tungsten 奇点
extendedcrafting:singularity:31, Titanium 奇点
extendedcrafting:singularity:32, Uranium 奇点
extendedcrafting:singularity:33, Chrome 奇点
extendedcrafting:singularity:34, Platinum 奇点
extendedcrafting:singularity:35, Iridium 奇点
extendedcrafting:singularity:48, Signalum 奇点
extendedcrafting:singularity:49, Lumium 奇点
extendedcrafting:singularity:50, Enderium 奇点
extendedcrafting:singularity:64, Ardite 奇点
extendedcrafting:singularity:65, Cobalt 奇点
extendedcrafting:singularity:66, Manyullyn 奇点
extendedcrafting:singularity_ultimate, 终极奇点
fluxnetworks:flux, 通量粉尘
fluxnetworks:fluxcore, 通量核心
fluxnetworks:fluxconfigurator, 通量控制器
fluxnetworks:adminconfigurator, 管理员控制器
fluxnetworks:fluxblock, 通量方块
fluxnetworks:fluxplug, 通量接入点
fluxnetworks:fluxpoint, 通量接出点
fluxnetworks:fluxcontroller, 通量控制器
fluxnetworks:fluxstorage, 基础通量存储器
fluxnetworks:herculeanfluxstorage, 大型通量存储器
fluxnetworks:gargantuanfluxstorage, 巨型通量存储器
itemfilters:filter, 物品过滤器
itemfilters:missing, 缺少物品
ftbquests:screen, 任务显示器
ftbquests:progress_detector, 任务进度检测器
ftbquests:detector:0, 红石检测器
ftbquests:detector:1, 玩家检测器
ftbquests:progress_screen, 进度显示器
ftbquests:chest, 任务箱子
ftbquests:loot_crate_storage, 奖励箱存储器
ftbquests:loot_crate_opener, 奖励箱开箱器
ftbquests:barrier, 任务屏障
ftbquests:reward_collector, Reward Collector
ftbquests:book, 任务书
ftbquests:lootcrate, 奖励箱
ftbquests:custom_icon, 自定义图标
modularmachinery:itemblueprint, 机械蓝图
modularmachinery:itemmodularium, 模块化合金锭
modularmachinery:itemconstructtool, 建造选择工具
modularmachinery:machine_projector, 机器结构投影仪
modularmachinery:blockcontroller, 机械控制器
modularmachinery:blockfactorycontroller, 工厂控制器
modularmachinery:blockcasing:0, 机械外壳
modularmachinery:blockcasing:1, 机械通风口
modularmachinery:blockcasing:2, 燃烧室外壳
modularmachinery:blockcasing:3, 机械齿轮箱
modularmachinery:blockcasing:4, 强化机械外壳
modularmachinery:blockcasing:5, 机械电路板
modularmachinery:blockinputbus:0, 微型物品输入仓
modularmachinery:blockinputbus:1, 小型物品输入仓
modularmachinery:blockinputbus:2, 中型物品输入仓
modularmachinery:blockinputbus:3, 强化物品输入仓
modularmachinery:blockinputbus:4, 大型物品输入仓
modularmachinery:blockinputbus:5, 巨型物品输入仓
modularmachinery:blockinputbus:6, 超级物品输入仓
modularmachinery:blockoutputbus:0, 微型物品输出仓
modularmachinery:blockoutputbus:1, 小型物品输出仓
modularmachinery:blockoutputbus:2, 中型物品输出仓
modularmachinery:blockoutputbus:3, 强化物品输出仓
modularmachinery:blockoutputbus:4, 大型物品输出仓
modularmachinery:blockoutputbus:5, 巨型物品输出仓
modularmachinery:blockoutputbus:6, 超级物品输出仓
modularmachinery:blockfluidinputhatch:0, 微型流体输入仓
modularmachinery:blockfluidinputhatch:1, 小型流体输入仓
modularmachinery:blockfluidinputhatch:2, 中型流体输入仓
modularmachinery:blockfluidinputhatch:3, 强化流体输入仓
modularmachinery:blockfluidinputhatch:4, 大型流体输入仓
modularmachinery:blockfluidinputhatch:5, 巨型流体输入仓
modularmachinery:blockfluidinputhatch:6, 超级流体输入仓
modularmachinery:blockfluidinputhatch:7, 真空流体输入仓
modularmachinery:blockfluidoutputhatch:0, 微型流体输出仓
modularmachinery:blockfluidoutputhatch:1, 小型流体输出仓
modularmachinery:blockfluidoutputhatch:2, 中型流体输出仓
modularmachinery:blockfluidoutputhatch:3, 强化流体输出仓
modularmachinery:blockfluidoutputhatch:4, 大型流体输出仓
modularmachinery:blockfluidoutputhatch:5, 巨型流体输出仓
modularmachinery:blockfluidoutputhatch:6, 超级流体输出仓
modularmachinery:blockfluidoutputhatch:7, 真空流体输出仓
modularmachinery:blockenergyinputhatch:0, 微型能源输入仓
modularmachinery:blockenergyinputhatch:1, 小型能源输入仓
modularmachinery:blockenergyinputhatch:2, 中型能源输入仓
modularmachinery:blockenergyinputhatch:3, 强化能源输入仓
modularmachinery:blockenergyinputhatch:4, 大型能源输入仓
modularmachinery:blockenergyinputhatch:5, 巨型能源输入仓
modularmachinery:blockenergyinputhatch:6, 超级能源输入仓
modularmachinery:blockenergyinputhatch:7, 终极能源输入仓
modularmachinery:blockenergyoutputhatch:0, 微型能源输出仓
modularmachinery:blockenergyoutputhatch:1, 小型能源输出仓
modularmachinery:blockenergyoutputhatch:2, 中型能源输出仓
modularmachinery:blockenergyoutputhatch:3, 强化能源输出仓
modularmachinery:blockenergyoutputhatch:4, 大型能源输出仓
modularmachinery:blockenergyoutputhatch:5, 巨型能源输出仓
modularmachinery:blockenergyoutputhatch:6, 超级能源输出仓
modularmachinery:blockenergyoutputhatch:7, 终极能源输出仓
modularmachinery:blocksmartinterface:0, 智能数据接口（数值）
modularmachinery:blockparallelcontroller:0, §a并行控制器
modularmachinery:blockparallelcontroller:1, §6强化并行控制器
modularmachinery:blockparallelcontroller:2, §b精英并行控制器
modularmachinery:blockparallelcontroller:3, §5超级并行控制器
modularmachinery:blockparallelcontroller:4, §c终极并行控制器
modularmachinery:blockupgradebus:0, §a升级总线
modularmachinery:blockupgradebus:1, §6强化升级总线
modularmachinery:blockupgradebus:2, §b精英升级总线
modularmachinery:blockupgradebus:3, §5超级升级总线
modularmachinery:blockupgradebus:4, §e终极升级总线
modularmachinery:blockmeitemoutputbus, ME机械物品输出总线
modularmachinery:blockmeiteminputbus, ME机械物品输入总线
modularmachinery:blockmefluidoutputbus, ME机械流体输出总线
modularmachinery:blockmefluidinputbus, ME机械流体输入总线
modularmachinery:blockwillproviderinput, 恶魔意志输入仓
modularmachinery:blockwillprovideroutput, 恶魔意志输出仓
modularmachinery:blocklifeessenceproviderinput, 生命源质输入仓
modularmachinery:blocklifeessenceprovideroutput, 生命源质输出仓
modularmachinery:blockgridproviderinput, GP输入仓
modularmachinery:blockgridprovideroutput, GP输出仓
modularmachinery:blockrainbowprovider, 彩虹输入仓
modularmachinery:blockstarlightproviderinput, 星能聚集仓
modularmachinery:blockstarlightprovideroutput, 星能发散仓
modularmachinery:blockconstellationprovider, 星座检测仓
modularmachinery:blockmanaproviderinput, 魔力输入仓
modularmachinery:blockmanaprovideroutput, 魔力输出仓
modularmachinery:crushing_wheels:0, 粉碎轮
gugu-utils:lensoverclocking, 魔力透镜： 超频
gugu-utils:lenstransform, 魔力透镜： 转变
gugu-utils:environmenthatch, 环境传感器
gugu-utils:energyoutputport, 能源输出端口
gugu-utils:constructionranged, 范围建造选择工具
gugu-utils:sparkmanahatch:0, 火花魔力输入仓
gugu-utils:sparkmanahatch:1, 火花魔力输出仓
gugu-utils:starlightinputhatch:0, 基础星辉输入仓
gugu-utils:starlightinputhatch:1, 五彩星辉输入仓
gugu-utils:starlightinputhatch:2, 闪耀星辉输入仓
immersiveengineering:ore:0, 铜矿石
immersiveengineering:ore:1, 铝土矿石
immersiveengineering:ore:2, 铅矿石
immersiveengineering:ore:3, 银矿石
immersiveengineering:ore:4, 镍矿石
immersiveengineering:ore:5, 铀矿石
immersiveengineering:storage:0, 铜块
immersiveengineering:storage:1, 铝块
immersiveengineering:storage:2, 铅块
immersiveengineering:storage:3, 银块
immersiveengineering:storage:4, 镍块
immersiveengineering:storage:5, 铀块
immersiveengineering:storage:6, 康铜块
immersiveengineering:storage:7, 琥珀金块
immersiveengineering:storage:8, 钢块
immersiveengineering:storage_slab:0, 铜台阶
immersiveengineering:storage_slab:1, 铝台阶
immersiveengineering:storage_slab:2, 铅台阶
immersiveengineering:storage_slab:3, 银台阶
immersiveengineering:storage_slab:4, 镍台阶
immersiveengineering:storage_slab:5, 铀台阶
immersiveengineering:storage_slab:6, 康铜台阶
immersiveengineering:storage_slab:7, 琥珀金台阶
immersiveengineering:storage_slab:8, 钢台阶
immersiveengineering:stone_decoration:0, 焦炉砖
immersiveengineering:stone_decoration:1, 高炉砖
immersiveengineering:stone_decoration:2, 强化高炉砖
immersiveengineering:stone_decoration:3, 焦煤块
immersiveengineering:stone_decoration:4, 麻凝土
immersiveengineering:stone_decoration:5, 混凝土
immersiveengineering:stone_decoration:6, 混凝土砖
immersiveengineering:stone_decoration:7, 镀铅混凝土
immersiveengineering:stone_decoration:8, 绝缘玻璃
immersiveengineering:stone_decoration:10, 窑砖
immersiveengineering:stone_decoration_slab:0, 焦炉砖台阶
immersiveengineering:stone_decoration_slab:1, 高炉砖台阶
immersiveengineering:stone_decoration_slab:2, 强化高炉砖台阶
immersiveengineering:stone_decoration_slab:4, 麻凝土台阶
immersiveengineering:stone_decoration_slab:5, 混凝土台阶
immersiveengineering:stone_decoration_slab:6, 混凝土砖台阶
immersiveengineering:stone_decoration_slab:7, 镀铅混凝土台阶
immersiveengineering:stone_decoration_slab:10, 窑砖台阶
immersiveengineering:stone_decoration_stairs_hempcrete, 麻凝土楼梯
immersiveengineering:stone_decoration_stairs_concrete, 混凝土楼梯
immersiveengineering:stone_decoration_stairs_concrete_tile, 混凝土砖楼梯
immersiveengineering:stone_decoration_stairs_concrete_leaded, 镀铅混凝土楼梯
immersiveengineering:stone_device:3, 混凝土薄板
immersiveengineering:stone_device:4, 混凝土板
immersiveengineering:stone_device:5, 混凝土块
immersiveengineering:treated_wood:0, 防腐木板
immersiveengineering:treated_wood:1, 防腐木板
immersiveengineering:treated_wood:2, 防腐木板
immersiveengineering:treated_wood_slab:0, 防腐木台阶
immersiveengineering:treated_wood_slab:1, 防腐木台阶
immersiveengineering:treated_wood_slab:2, 防腐木台阶
immersiveengineering:treated_wood_stairs0, 防腐木楼梯
immersiveengineering:treated_wood_stairs1, 防腐木楼梯
immersiveengineering:treated_wood_stairs2, 防腐木楼梯
immersiveengineering:wooden_decoration:0, 防腐木栅栏
immersiveengineering:wooden_decoration:1, 防腐木脚手架
immersiveengineering:wooden_device0:0, 木质储存箱
immersiveengineering:wooden_device0:1, 木桶
immersiveengineering:wooden_device0:2, 工程师装配台
immersiveengineering:wooden_device0:3, 物品路由器
immersiveengineering:wooden_device0:4, 火药桶
immersiveengineering:wooden_device0:5, 强化储存箱
immersiveengineering:wooden_device0:6, 旋转台
immersiveengineering:wooden_device0:7, 流体路由器
immersiveengineering:wooden_device1:0, 水车
immersiveengineering:wooden_device1:1, 风车
immersiveengineering:wooden_device1:3, 木杆
immersiveengineering:wooden_device1:4, 木质壁挂支架
immersiveengineering:hemp, 工业大麻
immersiveengineering:cloth_device:0, 气垫
immersiveengineering:cloth_device:1, 气球
immersiveengineering:cloth_device:2, 带状帘
immersiveengineering:fake_light, tile.immersiveengineering.fake_light.name
immersiveengineering:sheetmetal:0, 铜板方块
immersiveengineering:sheetmetal:1, 铝板方块
immersiveengineering:sheetmetal:2, 铅板方块
immersiveengineering:sheetmetal:3, 银板方块
immersiveengineering:sheetmetal:4, 镍板方块
immersiveengineering:sheetmetal:5, 铀板方块
immersiveengineering:sheetmetal:6, 康铜板方块
immersiveengineering:sheetmetal:7, 琥珀金板方块
immersiveengineering:sheetmetal:8, 钢板方块
immersiveengineering:sheetmetal:9, 铁板方块
immersiveengineering:sheetmetal:10, 金板方块
immersiveengineering:sheetmetal_slab:0, 铜板台阶
immersiveengineering:sheetmetal_slab:1, 铝板台阶
immersiveengineering:sheetmetal_slab:2, 铅板台阶
immersiveengineering:sheetmetal_slab:3, 银板台阶
immersiveengineering:sheetmetal_slab:4, 镍板台阶
immersiveengineering:sheetmetal_slab:5, 铀板台阶
immersiveengineering:sheetmetal_slab:6, 康铜板台阶
immersiveengineering:sheetmetal_slab:7, 琥珀金板台阶
immersiveengineering:sheetmetal_slab:8, 钢板台阶
immersiveengineering:sheetmetal_slab:9, 铁板台阶
immersiveengineering:sheetmetal_slab:10, 金板台阶
immersiveengineering:metal_decoration0:0, 铜线圈
immersiveengineering:metal_decoration0:1, 琥珀金线圈
immersiveengineering:metal_decoration0:2, 高压线圈
immersiveengineering:metal_decoration0:3, 红石工程块
immersiveengineering:metal_decoration0:4, 轻型工程块
immersiveengineering:metal_decoration0:5, 重型工程块
immersiveengineering:metal_decoration0:6, 发电机模块
immersiveengineering:metal_decoration0:7, 散热器模块
immersiveengineering:metal_decoration1:0, 钢栅栏
immersiveengineering:metal_decoration1:1, 钢脚手架
immersiveengineering:metal_decoration1:2, 钢脚手架
immersiveengineering:metal_decoration1:3, 钢脚手架
immersiveengineering:metal_decoration1:4, 铝栅栏
immersiveengineering:metal_decoration1:5, 铝脚手架
immersiveengineering:metal_decoration1:6, 铝脚手架
immersiveengineering:metal_decoration1:7, 铝脚手架
immersiveengineering:metal_decoration2:0, 钢杆
immersiveengineering:metal_decoration2:1, 钢壁挂支架
immersiveengineering:metal_decoration2:2, 铝杆
immersiveengineering:metal_decoration2:3, 铝壁挂支架
immersiveengineering:metal_decoration2:4, 灯
immersiveengineering:metal_decoration2:5, 刀片刺网
immersiveengineering:metal_decoration2:7, 钢结构臂
immersiveengineering:metal_decoration2:8, 铝结构臂
immersiveengineering:metal_decoration1_slab:1, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:2, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:3, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:5, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:6, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:7, 铝脚手架台阶
immersiveengineering:steel_scaffolding_stairs0, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs1, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs2, 钢脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs0, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs1, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs2, 铝脚手架楼梯
immersiveengineering:metal_ladder:0, 金属梯子
immersiveengineering:metal_ladder:1, 安全梯
immersiveengineering:metal_ladder:2, 安全梯
immersiveengineering:connector:0, 低压接线器
immersiveengineering:connector:1, 低压继电器
immersiveengineering:connector:2, 中压接线器
immersiveengineering:connector:3, 中压继电器
immersiveengineering:connector:4, 高压接线器
immersiveengineering:connector:5, 高压继电器
immersiveengineering:connector:6, 结构性接线器
immersiveengineering:connector:7, 变压器
immersiveengineering:connector:8, 高压变压器
immersiveengineering:connector:9, 断路刀闸
immersiveengineering:connector:10, 红石控制断路刀闸
immersiveengineering:connector:11, 电流互感器
immersiveengineering:connector:12, 红石接线器
immersiveengineering:connector:13, 红石探测接线器
immersiveengineering:metal_device0:0, 低压电容器
immersiveengineering:metal_device0:1, 中压电容器
immersiveengineering:metal_device0:2, 高压电容器
immersiveengineering:metal_device0:3, 创造电容器
immersiveengineering:metal_device0:4, 金属桶
immersiveengineering:metal_device0:5, 液泵
immersiveengineering:metal_device0:6, 液阀
immersiveengineering:metal_device1:0, 高炉预热器
immersiveengineering:metal_device1:1, 外置加热器
immersiveengineering:metal_device1:2, 动能发电机
immersiveengineering:metal_device1:3, 热传导发电机
immersiveengineering:metal_device1:4, 电灯
immersiveengineering:metal_device1:5, 充电站
immersiveengineering:metal_device1:6, 输液管
immersiveengineering:metal_device1:7, 岩芯钻井
immersiveengineering:metal_device1:8, 特斯拉线圈
immersiveengineering:metal_device1:9, 泛光灯
immersiveengineering:metal_device1:10, 化学喷射炮塔
immersiveengineering:metal_device1:11, 机枪炮塔
immersiveengineering:metal_device1:13, 园艺玻璃罩
immersiveengineering:conveyor, tile.immersiveengineering.conveyor.name
immersiveengineering:material:0, 防腐木棍
immersiveengineering:material:1, 铁棒
immersiveengineering:material:2, 钢棒
immersiveengineering:material:3, 铝棒
immersiveengineering:material:4, 工业大麻纤维
immersiveengineering:material:5, 坚韧布料
immersiveengineering:material:6, 焦煤
immersiveengineering:material:7, 矿渣
immersiveengineering:material:8, 铁质机械零件
immersiveengineering:material:9, 钢质机械零件
immersiveengineering:material:10, 水车部件
immersiveengineering:material:11, 风车叶片
immersiveengineering:material:12, 改良风车叶片
immersiveengineering:material:13, 木握柄
immersiveengineering:material:14, 枪管
immersiveengineering:material:15, 左筒
immersiveengineering:material:16, 击锤
immersiveengineering:material:17, 焦煤粉
immersiveengineering:material:18, 高定向热解石墨粉
immersiveengineering:material:19, 高定向热解石墨锭
immersiveengineering:material:20, 铜线
immersiveengineering:material:21, 琥珀金线
immersiveengineering:material:22, 铝线
immersiveengineering:material:23, 钢线
immersiveengineering:material:24, 硝酸盐粉
immersiveengineering:material:25, 硫磺粉
immersiveengineering:material:26, 真空管
immersiveengineering:material:27, 电路板
immersiveengineering:metal:0, 铜锭
immersiveengineering:metal:1, 铝锭
immersiveengineering:metal:2, 铅锭
immersiveengineering:metal:3, 银锭
immersiveengineering:metal:4, 镍锭
immersiveengineering:metal:5, 铀锭
immersiveengineering:metal:6, 康铜锭
immersiveengineering:metal:7, 琥珀金锭
immersiveengineering:metal:8, 钢锭
immersiveengineering:metal:9, 铜粉
immersiveengineering:metal:10, 铝粉
immersiveengineering:metal:11, 铅粉
immersiveengineering:metal:12, 银粉
immersiveengineering:metal:13, 镍粉
immersiveengineering:metal:14, 铀粉
immersiveengineering:metal:15, 康铜粉
immersiveengineering:metal:16, 琥珀金粉
immersiveengineering:metal:17, 钢粉
immersiveengineering:metal:18, 铁粉
immersiveengineering:metal:19, 金粉
immersiveengineering:metal:20, 铜粒
immersiveengineering:metal:21, 铝粒
immersiveengineering:metal:22, 铅粒
immersiveengineering:metal:23, 银粒
immersiveengineering:metal:24, 镍粒
immersiveengineering:metal:25, 铀粒
immersiveengineering:metal:26, 康铜粒
immersiveengineering:metal:27, 琥珀金粒
immersiveengineering:metal:28, 钢粒
immersiveengineering:metal:29, 铁粒
immersiveengineering:metal:30, 铜板
immersiveengineering:metal:31, 铝板
immersiveengineering:metal:32, 铅板
immersiveengineering:metal:33, 银板
immersiveengineering:metal:34, 镍板
immersiveengineering:metal:35, 铀板
immersiveengineering:metal:36, 康铜板
immersiveengineering:metal:37, 琥珀金板
immersiveengineering:metal:38, 钢板
immersiveengineering:metal:39, 铁板
immersiveengineering:metal:40, 金板
immersiveengineering:tool:0, 工程师锤
immersiveengineering:tool:1, 工程师剪线钳
immersiveengineering:tool:2, 工程师电表
immersiveengineering:tool:3, 工程师手册
immersiveengineering:pickaxe_steel, 钢镐
immersiveengineering:shovel_steel, 钢锹
immersiveengineering:axe_steel, 钢斧
immersiveengineering:hoe_steel, Steel Hoe
immersiveengineering:sword_steel, 钢剑
immersiveengineering:toolbox, 工程师工具箱
immersiveengineering:wirecoil:0, 低压线圈
immersiveengineering:wirecoil:1, 中压线圈
immersiveengineering:wirecoil:2, 高压线圈
immersiveengineering:wirecoil:3, 麻绳线圈
immersiveengineering:wirecoil:4, 钢线圈
immersiveengineering:wirecoil:5, 红石线圈
immersiveengineering:wirecoil:6, 绝缘低压线圈
immersiveengineering:wirecoil:7, 绝缘中压线圈
immersiveengineering:seed:0, 工业大麻种子
immersiveengineering:drill:0, 采矿机械钻
immersiveengineering:drillhead:0, 钢质钻头
immersiveengineering:drillhead:1, 铁质钻头
immersiveengineering:jerrycan, 油罐
immersiveengineering:mold:0, 金属冲压模具：板材
immersiveengineering:mold:1, 金属冲压模具：齿轮
immersiveengineering:mold:2, 金属冲压模具：金属棒
immersiveengineering:mold:3, 金属冲压模具：弹壳
immersiveengineering:mold:4, 金属冲压模具：线缆
immersiveengineering:mold:5, 金属冲压模具：2x2压缩包
immersiveengineering:mold:6, 金属冲压模具：3x3压缩包
immersiveengineering:mold:7, 金属冲压模具：解压包
immersiveengineering:blueprint, 工程师蓝图
immersiveengineering:revolver, 左轮手枪
immersiveengineering:speedloader, 左轮快速装弹器
immersiveengineering:bullet:0, 小型空弹壳
immersiveengineering:bullet:1, 大型空弹壳
immersiveengineering:bullet:2, 卡苏尔弹
immersiveengineering:bullet:2, 穿甲弹
immersiveengineering:bullet:2, 鹿弹
immersiveengineering:bullet:2, 高爆弹
immersiveengineering:bullet:2, 银弹
immersiveengineering:bullet:2, 龙息弹
immersiveengineering:bullet:2, 药剂弹头
immersiveengineering:bullet:2, 信号弹
immersiveengineering:bullet:2, 叶绿弹
immersiveengineering:bullet:2, 结晶意志弹
immersiveengineering:bullet:2, 狼群弹
immersiveengineering:chemthrower, 化学喷射器
immersiveengineering:railgun, 磁轨炮
immersiveengineering:skyhook, 工程师天钩
immersiveengineering:toolupgrade:0, 压缩空气罐
immersiveengineering:toolupgrade:1, 高级润滑系统
immersiveengineering:toolupgrade:2, 附加螺旋钻
immersiveengineering:toolupgrade:3, 大型燃料缸
immersiveengineering:toolupgrade:4, 刺刀
immersiveengineering:toolupgrade:5, 扩充弹夹
immersiveengineering:toolupgrade:6, 加强电子管
immersiveengineering:toolupgrade:7, 聚焦喷嘴
immersiveengineering:toolupgrade:8, 瞄准镜
immersiveengineering:toolupgrade:9, 附加电容
immersiveengineering:toolupgrade:10, 闪光灯
immersiveengineering:toolupgrade:11, 震击发生器
immersiveengineering:toolupgrade:12, 磁力手套
immersiveengineering:toolupgrade:13, 化学液体罐
immersiveengineering:shader, 皮肤
immersiveengineering:shader_bag, 皮肤奖励袋
immersiveengineering:earmuffs, 隔音耳罩
immersiveengineering:coresample, 岩芯样本
immersiveengineering:graphite_electrode, 石墨电极
immersiveengineering:faraday_suit_feet, 法拉第靴子
immersiveengineering:faraday_suit_legs, 法拉第护腿
immersiveengineering:faraday_suit_chest, 法拉第胸甲
immersiveengineering:faraday_suit_head, 法拉第头盔
immersiveengineering:fluorescent_tube, 荧光管
immersiveengineering:powerpack, 电容背包
immersiveengineering:shield, 重型盾牌
immersiveengineering:maintenance_kit, 维护工具包
immersiveengineering:steel_armor_feet, 钢靴子
immersiveengineering:steel_armor_legs, 钢护腿
immersiveengineering:steel_armor_chest, 钢胸甲
immersiveengineering:steel_armor_head, 钢头盔
immersivepetroleum:metal_device:0, 自动润滑器
immersivepetroleum:metal_device:1, 便携式发电机
immersivepetroleum:stone_decoration, tile.immersivepetroleum.stone_decoration.name
immersivepetroleum:material:0, 沥青
immersivepetroleum:schematic, 多方块结构投影仪 %s
immersivepetroleum:speedboat, 汽艇
immersivepetroleum:upgrades:0, 钢制船体
immersivepetroleum:upgrades:1, 破冰船首
immersivepetroleum:upgrades:2, 扩展油箱
immersivepetroleum:upgrades:3, 机动船舵
immersivepetroleum:upgrades:4, 应急桨
immersivepetroleum:oil_can, 润滑油罐
integrateddynamics:part_audio_reader_item, parttype.parttypes.integrateddynamics.audio_reader.name.name
integrateddynamics:part_block_reader_item, parttype.parttypes.integrateddynamics.block_reader.name.name
integrateddynamics:part_entity_reader_item, parttype.parttypes.integrateddynamics.entity_reader.name.name
integrateddynamics:part_extradimensional_reader_item, parttype.parttypes.integrateddynamics.extradimensional_reader.name.name
integrateddynamics:part_fluid_reader_item, parttype.parttypes.integrateddynamics.fluid_reader.name.name
integrateddynamics:part_inventory_reader_item, parttype.parttypes.integrateddynamics.inventory_reader.name.name
integrateddynamics:part_machine_reader_item, parttype.parttypes.integrateddynamics.machine_reader.name.name
integrateddynamics:part_network_reader_item, parttype.parttypes.integrateddynamics.network_reader.name.name
integrateddynamics:part_redstone_reader_item, parttype.parttypes.integrateddynamics.redstone_reader.name.name
integrateddynamics:part_world_reader_item, parttype.parttypes.integrateddynamics.world_reader.name.name
integrateddynamics:part_audio_writer_item, parttype.parttypes.integrateddynamics.audio_writer.name.name
integrateddynamics:part_effect_writer_item, parttype.parttypes.integrateddynamics.effect_writer.name.name
integrateddynamics:part_entity_writer_item, parttype.parttypes.integrateddynamics.entity_writer.name.name
integrateddynamics:part_machine_writer_item, parttype.parttypes.integrateddynamics.machine_writer.name.name
integrateddynamics:part_inventory_writer_item, parttype.parttypes.integrateddynamics.inventory_writer.name.name
integrateddynamics:part_redstone_writer_item, parttype.parttypes.integrateddynamics.redstone_writer.name.name
integrateddynamics:part_static_light_panel_item, parttype.parttypes.integrateddynamics.static_light_panel.name.name
integrateddynamics:part_dynamic_light_panel_item, parttype.parttypes.integrateddynamics.dynamic_light_panel.name.name
integrateddynamics:part_display_panel_item, parttype.parttypes.integrateddynamics.display_panel.name.name
integrateddynamics:part_connector_mono_directional_item, parttype.parttypes.integrateddynamics.connector_mono_directional.name.name
